"","uniq.Subject","QueryID","n","mean.Perc.Ident","sd.Perc.Ident","uniq.Subject.Type","genus"
"465","Agaricomycetes_sp|UDB0229118|SH1561284.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","ASV1405",1,99.611,NA,"Fungi",NA
"466","Exophiala_alcalophila|JF747041|SH1529593.08FU|refs|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Exophiala;s__Exophiala_alcalophila","ASV1406",1,100,NA,"Fungi",NA
"467","Cystobasidium_sp|KC966072|SH1613550.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Cystobasidium;s__Cystobasidium_sp","ASV1407",1,93.724,NA,"Fungi",NA
"468","Pleosporales_sp|UDB0236030|SH2733325.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1408",1,98.086,NA,"Fungi",NA
"469","Helicosporium_aquaticum|MH558733|SH2763620.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Tubeufiales;f__Tubeufiaceae;g__Helicosporium;s__Helicosporium_aquaticum","ASV1409",1,87.619,NA,"Fungi",NA
"470","Rhodotorula_glutinis|AF444539|SH2272281.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_glutinis----Rhodotorula_glutinis|AF387775|SH2272264.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_glutinis","ASV141",2,100,0,"Fungi",NA
"471","Taphrina_veronaerambellii|AY239216|SH1519974.08FU|refs|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_veronaerambellii","ASV1410",1,90.53,NA,"Fungi",NA
"472","Pleosporales_sp|UDB076742|SH1595856.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1411",1,98.571,NA,"Fungi",NA
"473","Lophiostoma_sp|KF675281|SH1559716.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lophiostomataceae;g__Lophiostoma;s__Lophiostoma_sp","ASV1412",1,91.855,NA,"Fungi",NA
"474","Trichomeriaceae_sp|UDB0437625|SH1597936.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Trichomeriaceae;g__unidentified;s__Trichomeriaceae_sp","ASV1413",1,97.717,NA,"Fungi",NA
"475","Mycosphaerella_tassiana|EF679363|SH1572792.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_tassiana","ASV1414",1,100,NA,"Fungi",NA
"476","Neosetophoma_samararum|MT193426|SH1525194.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__Neosetophoma_samararum","ASV1415",1,98.19,NA,"Fungi",NA
"477","Stagonosporopsis_dennisii|GU237899|SH1920712.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_dennisii","ASV1416",1,99.16,NA,"Fungi",NA
"478","Adisciso_kaki|AB683953|SH1648930.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Sporocadaceae;g__Adisciso;s__Adisciso_kaki","ASV1417",1,98.636,NA,"Fungi",NA
"479","Eutypella_citricola|JQ411347|SH1614262.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypella;s__Eutypella_citricola","ASV1418",1,96.818,NA,"Fungi",NA
"480","GS08_sp|UDB0319114|SH3324646.08FU|reps|k__Fungi;p__Rozellomycota;c__Rozellomycotina_cls_Incertae_sedis;o__GS08;f__unidentified;g__unidentified;s__GS08_sp","ASV1419",1,96.364,NA,"Fungi",NA
"481","Phaeosphaeria_sp|MF683451|SH1646367.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__Phaeosphaeria_sp","ASV142",1,95.146,NA,"Fungi",NA
"482","Limonomyces_sp|UDB0316570|SH2734136.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Limonomyces;s__Limonomyces_sp","ASV1787",1,87.324,NA,"Fungi",NA
"483","Clohesyomyces_aquaticus|MT627678|SH1570155.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;g__Clohesyomyces;s__Clohesyomyces_aquaticus----Clohesyomyces_aquaticus|MF110612|SH1570151.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Lindgomycetaceae;g__Clohesyomyces;s__Clohesyomyces_aquaticus","ASV1421",2,96.949,0.899439825669282,"Fungi",NA
"484","Moesziomyces_aphidis|AF294699|SH1509407.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_aphidis----Moesziomyces_rugulosus|JN942670|SH2137500.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_rugulosus----Moesziomyces_antarcticus|KY104282|SH1509410.08FU|refs|k__Fungi;p__Basidiomycota;c__Ustilaginomycetes;o__Ustilaginales;f__Ustilaginaceae;g__Moesziomyces;s__Moesziomyces_antarcticus","ASV1422",3,98.6746666666667,1.45363177363916,"Fungi",NA
"485","Stagonosporopsis_oculi-hominis|GU237901|SH1920843.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Stagonosporopsis;s__Stagonosporopsis_oculi-hominis","ASV1423",1,100,NA,"Fungi",NA
"486","Mycosphaerella_ellipsoidea|AY725545|SH2337128.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerella;s__Mycosphaerella_ellipsoidea","ASV1424",1,99.55,NA,"Fungi",NA
"487","Microdochium_colombiense|KP858999|SH1555476.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Microdochiaceae;g__Microdochium;s__Microdochium_colombiense","ASV1425",1,97.071,NA,"Fungi",NA
"488","Ceratobasidiaceae_sp|AB712018|SH1554562.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","ASV1426",1,92.787,NA,"Fungi",NA
"489","Foliocryphia_eucalypti|GQ303276|SH1720870.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Cryphonectriaceae;g__Foliocryphia;s__Foliocryphia_eucalypti----Dendrostoma_chinense|MH542503|SH1553900.08FU|reps|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthales_fam_Incertae_sedis;g__Dendrostoma;s__Dendrostoma_chinense","ASV1427",2,95.8995,3.03985205232097,"Fungi",NA
"490","Ramularia_plurivora|KJ504780|SH2337206.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_plurivora----Ramularia_tovarae|KJ504807|SH1975259.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Ramularia;s__Ramularia_tovarae","ASV1428",2,95.964,0,"Fungi",NA
"491","Taphrina_sp|GQ999402|SH1519950.08FU|reps|k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina;s__Taphrina_sp","ASV1429",1,98.425,NA,"Fungi",NA
"492","Papiliotrema_perniciosus|AF472627|SH1650803.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_perniciosus","ASV143",1,98.776,NA,"Fungi",NA
"493","Oculimacula_yallundae|AY266169|SH1545871.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Oculimacula;s__Oculimacula_yallundae","ASV1430",1,96.93,NA,"Fungi",NA
"494","Tricladium_angustum|UDB034348|SH1598607.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Tricladiaceae;g__Tricladium;s__Tricladium_angustum","ASV1431",1,94.03,NA,"Fungi",NA
"495","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV1432",1,99.134,NA,"Fungi",NA
"496","Discula_destructiva|AF429741|SH1596916.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Gnomoniaceae;g__Discula;s__Discula_destructiva","ASV1433",1,97.881,NA,"Fungi",NA
"497","Venturiaceae_sp|KF800342|SH1626914.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Venturiaceae;g__unidentified;s__Venturiaceae_sp","ASV1434",1,99.51,NA,"Fungi",NA
"498","Oculimacula_yallundae|AY266169|SH1545871.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Oculimacula;s__Oculimacula_yallundae","ASV1435",1,96.491,NA,"Fungi",NA
"499","Dentocorticium_portoricense|MF626356|SH1564734.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Dentocorticium;s__Dentocorticium_portoricense","ASV1436",1,100,NA,"Fungi",NA
"500","Lentinus_polychrous|KP283487|SH1743674.08FU|refs_singleton|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Lentinus;s__Lentinus_polychrous","ASV1437",1,95.608,NA,"Fungi",NA
"501","Fungi_sp|UDB0748656|SH3333126.08FU|reps|k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Fungi_sp","ASV1439",1,94.771,NA,"Fungi",NA
"502","Sporobolomyces_roseus|AY015438|SH1575126.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces;s__Sporobolomyces_roseus","ASV144",1,99.617,NA,"Fungi",NA
"503","Agaricomycetes_sp|UDB0229118|SH1561284.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","ASV181",1,100,NA,"Fungi",NA
"504","Mrakia_sp|UDB0644462|SH2724468.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Mrakia;s__Mrakia_sp","ASV1441",1,93.426,NA,"Fungi",NA
"505","Clarireedia_bennettii|MF964321|SH1640859.08FU|refs|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__Clarireedia;s__Clarireedia_bennettii","ASV1811",1,100,NA,"Fungi",NA
"506","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV1443",1,98.76,NA,"Fungi",NA
"507","Didymella_bellidis|GU237904|SH1920678.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_bellidis","ASV1444",1,100,NA,"Fungi",NA
"508","Diaporthe_helicis|KJ210538|SH1540606.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Diaporthales;f__Diaporthaceae;g__Diaporthe;s__Diaporthe_helicis","ASV1445",1,98.776,NA,"Fungi",NA
"509","Didymella_protuberans|GU237853|SH2232168.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_protuberans----Didymella_nigricans|GU237867|SH2232065.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_nigricans----Didymella_arachidicola|GU237833|SH2232037.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_arachidicola","ASV1446",3,100,0,"Fungi",NA
"510","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV1447",1,96.789,NA,"Fungi",NA
"511","Stereaceae_sp|MG231836|SH1575997.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__unidentified;s__Stereaceae_sp","ASV1448",1,98.45,NA,"Fungi",NA
"512","Ascomycota_sp|MN644593|SH3592078.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Phaeosphaeriaceae_sp|UDB026433|SH1646343.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__unidentified;s__Phaeosphaeriaceae_sp","ASV1449",2,94.3255,2.07677261634489,"Fungi",NA
"513","Papiliotrema_pseudoalba|AF444399|SH1650804.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Rhynchogastremataceae;g__Papiliotrema;s__Papiliotrema_pseudoalba","ASV145",1,100,NA,"Fungi",NA
"514","Pleosporales_sp|EF505601|SH1525134.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1450",1,97.63,NA,"Fungi",NA
"515","Pleosporales_sp|AY787716|SH1527356.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__Pleosporales_sp","ASV1451",1,95,NA,"Fungi",NA
"516","Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","ASV1452",1,98.039,NA,"Fungi",NA
"517","Tremellomycetes_sp|JX394019|SH1648403.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__unidentified;f__unidentified;g__unidentified;s__Tremellomycetes_sp","ASV1455",1,98.551,NA,"Fungi",NA
"518","Gaeumannomyces_arxii|KM484837|SH2037047.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;g__Gaeumannomyces;s__Gaeumannomyces_arxii","ASV1457",1,98.419,NA,"Fungi",NA
"519","Agaricomycetes_sp|MH374426|SH1514168.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","ASV1458",1,99.262,NA,"Fungi",NA
"520","Alternaria_metachromatica|JQ693660|SH1505864.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_metachromatica","ASV1459",1,98.76,NA,"Fungi",NA
"521","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV146",1,96.121,NA,"Fungi",NA
"522","Passalora_lobeliae-fistulosae|JX494388|SH2337637.08FU|refs_singleton|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Passalora;s__Passalora_lobeliae-fistulosae","ASV1460",1,95.495,NA,"Fungi",NA
"523","Chaetothyriales_sp|UDB0297678|SH1557313.08FU|reps|k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__unidentified;g__unidentified;s__Chaetothyriales_sp","ASV1461",1,100,NA,"Fungi",NA
"524","Dothideomycetes_sp|MN427523|SH1569505.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","ASV1462",1,97.685,NA,"Fungi",NA
"525","Curvibasidium_pallidicorallinum|KY102982|SH2579057.08FU|refs|k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryomycetes_ord_Incertae_sedis;f__Microbotryomycetes_fam_Incertae_sedis;g__Curvibasidium;s__Curvibasidium_pallidicorallinum","ASV1463",1,98.377,NA,"Fungi",NA
"526","Lopadostoma_insulare|KC774589|SH1642004.08FU|refs|k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Lopadostoma;s__Lopadostoma_insulare","ASV1464",1,95.671,NA,"Fungi",NA
"527","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis----Apseudocercosporella_trigonotidis|GU269858|SH1975154.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Apseudocercosporella;s__Apseudocercosporella_trigonotidis----Cercospora_eucommiae|GU269851|SH1577554.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Cercospora;s__Cercospora_eucommiae","ASV1465",3,98.509,0.49709858177227,"Fungi",NA
"528","Agaricomycetes_sp|KM282288|SH1539683.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp","ASV1466",1,95.019,NA,"Fungi",NA
"529","Marchandiomyces_marsonii|EU622840|SH1624327.08FU|refs|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Marchandiomyces;s__Marchandiomyces_marsonii","ASV1467",1,85.274,NA,"Fungi",NA
"530","Ascomycota_sp|HG935199|SH1648785.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1468",1,100,NA,"Fungi",NA
"531","Pseudomicrostroma_phylloplanum|DQ317630|SH1565106.08FU|refs|k__Fungi;p__Basidiomycota;c__Exobasidiomycetes;o__Microstromatales;f__Microstromatales_fam_Incertae_sedis;g__Pseudomicrostroma;s__Pseudomicrostroma_phylloplanum","ASV1469",1,95.513,NA,"Fungi",NA
"532","Ceratobasidiaceae_sp|JQ972101|SH1556495.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__unidentified;s__Ceratobasidiaceae_sp","ASV147",1,86.792,NA,"Fungi",NA
"533","Dioszegia_hungarica|AF444379|SH1609774.08FU|refs|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Dioszegia;s__Dioszegia_hungarica","ASV1470",1,98.387,NA,"Fungi",NA
"534","Teratosphaeriaceae_sp|JN835199|SH1522673.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unidentified;s__Teratosphaeriaceae_sp","ASV1471",1,96.939,NA,"Fungi",NA
"535","Stictis_confusa|DQ401143|SH1513209.08FU|refs|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Ostropales;f__Stictidaceae;g__Stictis;s__Stictis_confusa","ASV1472",1,85.34,NA,"Fungi",NA
"536","Parastagonospora_forlicesenica|KY769660|SH1888144.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Parastagonospora;s__Parastagonospora_forlicesenica","ASV1473",1,97,NA,"Fungi",NA
"537","Marchandiobasidium_sp|JX136630|SH1507352.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Corticiaceae;g__Marchandiobasidium;s__Marchandiobasidium_sp","ASV1474",1,92.437,NA,"Fungi",NA
"538","Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1475",1,97.046,NA,"Fungi",NA
"539","Tremellales_sp|JF449779|SH1565598.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__Tremellales_sp","ASV1476",1,96.818,NA,"Fungi",NA
"540","Mollisia_lothariana|UDB0176897|SH2730293.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Dermateaceae;g__Mollisia;s__Mollisia_lothariana","ASV1478",1,91.667,NA,"Fungi",NA
"541","Aureobasidium_leucospermi|JN712489|SH2150008.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_leucospermi","ASV1479",1,96.581,NA,"Fungi",NA
"542","Didymella_sancta|FJ427063|SH2232264.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_sancta----Paraboeremia_sp|KX829031|SH2232078.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Paraboeremia;s__Paraboeremia_sp----Didymella_pomorum|FJ427055|SH2232038.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella;s__Didymella_pomorum","ASV148",3,100,0,"Fungi",NA
"543","Cyberlindnera_jadinii|DQ249199|SH1524098.08FU|refs|k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii","ASV1848",1,100,NA,"Fungi",NA
"544","Physcia_stellaris|AY860540|SH1594770.08FU|reps|k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__Caliciales;f__Physciaceae;g__Physcia;s__Physcia_stellaris","ASV1481",1,97.196,NA,"Fungi",NA
"545","Tetracladium_marchalianum|MT573339|SH2748771.08FU|reps|k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiaceae;g__Tetracladium;s__Tetracladium_marchalianum","ASV1482",1,99.465,NA,"Fungi",NA
"546","Ascomycota_sp|UDB0399297|SH1648788.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1483",1,99,NA,"Fungi",NA
"547","Naganishia_albida|MF357924|SH1557475.08FU|reps|k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia;s__Naganishia_albida","ASV1485",1,97.411,NA,"Fungi",NA
"548","Ascomycota_sp|JX136392|SH1573473.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Phaeococcomyces_sp|JX188194|SH1573477.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp","ASV1487",2,94.805,0,"Fungi",NA
"549","Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","ASV1488",1,98.253,NA,"Fungi",NA
"550","Ascomycota_sp|AY970154|SH1647475.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp","ASV1489",1,97.046,NA,"Fungi",NA
"551","Alternaria_obclavata|FJ839616|SH1505880.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria;s__Alternaria_obclavata","ASV149",1,99.167,NA,"Fungi",NA
"552","Sphaerulina_chaenomelis|JQ793663|SH2337184.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Sphaerulina;s__Sphaerulina_chaenomelis","ASV1490",1,98.624,NA,"Fungi",NA
"553","Agaricomycetes_sp|MH669234|SH1646443.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__unidentified;f__unidentified;g__unidentified;s__Agaricomycetes_sp----Peniophora_malaiensis|KM278033|SH1646431.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_malaiensis----Peniophora_pilatiana|LN808919|SH1646472.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora;s__Peniophora_pilatiana","ASV1491",3,94.9536666666667,0.854388865408093,"Fungi",NA
"554","Dothideomycetes_sp|GU721967|SH1539562.08FU|reps|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__unidentified;f__unidentified;g__unidentified;s__Dothideomycetes_sp","ASV1492",1,96.098,NA,"Fungi",NA
"555","Thanatephorus_cucumeris|EU730860|SH1554580.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris","ASV1493",1,99.02,NA,"Fungi",NA
"556","Occultifur_sp|KM248526|SH1613485.08FU|reps|k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiales;f__Cystobasidiaceae;g__Occultifur;s__Occultifur_sp","ASV1494",1,94.834,NA,"Fungi",NA
"557","Ascomycota_sp|JX136392|SH1573473.08FU|reps|k__Fungi;p__Ascomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__Ascomycota_sp----Phaeococcomyces_sp|JX188194|SH1573477.08FU|reps|k__Fungi;p__Ascomycota;c__Arthoniomycetes;o__Lichenostigmatales;f__Phaeococcomycetaceae;g__Phaeococcomyces;s__Phaeococcomyces_sp","ASV1495",2,97.101,0,"Fungi",NA
"558","Septoriella_hirta|KR873249|SH1525107.08FU|refs|k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Septoriella;s__Septoriella_hirta","ASV1496",1,99.561,NA,"Fungi",NA
"559","Hyphoderma_setigerum|GQ409529|SH1540200.08FU|reps|k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Hyphodermataceae;g__Hyphoderma;s__Hyphoderma_setigerum","ASV1498",1,98.291,NA,"Fungi",NA
